ID,Date,Localisation à Montréal,Secteur d'activité de l'entreprise,Nombre d'employés de l'entreprise au 1er mars 2020,Sujet de la demande: Soutien financier,Sujet de la demande: Maintien des opérations,Sujet de la demande: Fiscalité (taxes et impôts),Sujet de la demande: Ressources humaines,Sujet de la demande: Réglementation,Sujet de la demande: Marketing,Sujet de la demande: Santé et sécurité,Source de la demande,Arrondissement ou ville liée
2107,2020-04-20,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Rosemont–La Petite-Patrie
2108,2020-04-20,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Le Plateau-Mont-Royal
2110,2020-04-20,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Le Plateau-Mont-Royal
2111,2020-04-20,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Côte-des-Neiges–Notre-Dame-de-Grâce
2112,2020-04-20,Oui,Commerce de détail,Taille inconnue,Soutien financier,Maintien des opérations,,,Réglementation,,,Téléphone,Villeray–Saint-Michel–Parc-Extension
2114,2020-04-20,Oui,Restauration et bar,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Téléphone,Mercier–Hochelaga-Maisonneuve
2116,2020-04-20,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Villeray–Saint-Michel–Parc-Extension
2117,2020-04-21,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Verdun
2119,2020-04-21,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Ville-Marie
2122,2020-04-21,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Saint-Léonard
2123,2020-04-21,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Côte-des-Neiges–Notre-Dame-de-Grâce
2124,2020-04-21,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Ville-Marie
2125,2020-04-21,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Le Plateau-Mont-Royal
2126,2020-04-21,Localisation inconnue,Construction,Taille inconnue,,,,,Réglementation,,,Téléphone,Inconnu(e)
2127,2020-04-21,Oui,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Téléphone,Villeray–Saint-Michel–Parc-Extension
2128,2020-04-22,Oui,Commerce de gros,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Ahuntsic–Cartierville
2129,2020-04-22,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Outremont
2130,2020-04-22,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,,,,,,,,Téléphone,Ville-Marie
2134,2020-04-22,Oui,Commerce de gros,1 à 4 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Téléphone,Montréal-Nord
2135,2020-04-22,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,Soutien financier,,,,,,,Téléphone,Outremont
2136,2020-04-22,Oui,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Téléphone,Ville-Marie
2137,2020-04-23,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
2138,2020-04-23,Oui,"Arts, spectacles et loisirs",5 à 24 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
2139,2020-04-23,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
2141,2020-04-23,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Ahuntsic–Cartierville
2143,2020-04-23,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2144,2020-04-23,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Rosemont–La Petite-Patrie
2146,2020-04-23,Oui,Restauration et bar,1 à 4 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Téléphone,Montréal-Nord
2147,2020-04-23,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Montréal-Nord
2148,2020-04-24,Oui,Industrie de l’information et culturelle,25 à 99 employés,,Maintien des opérations,,,,,,Formulaire,Le Plateau-Mont-Royal
2149,2020-04-25,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,,,,,Réglementation,,Santé et sécurité,Formulaire,Rosemont–La Petite-Patrie
2150,2020-04-24,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Verdun
2152,2020-04-24,Oui,Autres,1 à 4 employés,,Maintien des opérations,,Ressources humaines,,,,Téléphone,Dorval
2154,2020-04-24,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Rivière-des-Prairies–Pointe-aux-Trembles
2155,2020-04-24,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Ville-Marie
2156,2020-04-24,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Villeray–Saint-Michel–Parc-Extension
2157,2020-04-24,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Le Plateau-Mont-Royal
2158,2020-04-27,Oui,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Le Sud-Ouest
2159,2020-04-27,Oui,Autres,1 à 4 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Téléphone,Ville-Marie
2160,2020-04-27,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Hampstead
2161,2020-04-27,Oui,Construction,1 à 4 employés,Soutien financier,,,,,,,Téléphone,LaSalle
2162,2020-04-27,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Le Plateau-Mont-Royal
2163,2020-04-27,Oui,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Téléphone,Mercier–Hochelaga-Maisonneuve
2164,2020-04-27,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Verdun
2165,2020-04-27,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Rosemont–La Petite-Patrie
2166,2020-04-27,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Ville-Marie
2167,2020-04-27,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Saint-Léonard
2168,2020-04-27,Oui,Services d’hébergement,Taille inconnue,Soutien financier,Maintien des opérations,,Ressources humaines,,Marketing,,Téléphone,Montréal-Est
2170,2020-04-28,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,,,,,,,,Formulaire,Kirkland
2171,2020-04-28,Oui,Restauration et bar,5 à 24 employés,,Maintien des opérations,,,,,,Formulaire,Ville-Marie
2172,2020-04-29,Oui,Autres,5 à 24 employés,,,,,,,Santé et sécurité,Formulaire,Le Sud-Ouest
2173,2020-04-28,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2174,2020-04-28,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Montréal-Nord
2175,2020-04-28,Oui,Autres,1 à 4 employés,,,,,Réglementation,,,Téléphone,Rosemont–La Petite-Patrie
2176,2020-04-28,Localisation inconnue,Commerce de gros,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2177,2020-04-28,Oui,Commerce de détail,Taille inconnue,Soutien financier,,,,Réglementation,,,Téléphone,Le Plateau-Mont-Royal
2178,2020-04-29,Localisation inconnue,Inconnu,Taille inconnue,,,,,,,,Téléphone,Inconnu(e)
2179,2020-04-29,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,,,,,Réglementation,,,Téléphone,Le Plateau-Mont-Royal
2180,2020-04-29,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Lachine
2182,2020-04-29,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2183,2020-04-29,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2184,2020-04-29,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Le Plateau-Mont-Royal
2185,2020-04-29,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2186,2020-04-29,Oui,Restauration et bar,25 à 99 employés,Soutien financier,,,,,,,Téléphone,Villeray–Saint-Michel–Parc-Extension
2188,2020-04-29,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2189,2020-04-29,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Côte-des-Neiges–Notre-Dame-de-Grâce
2190,2020-04-29,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2191,2020-04-30,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
2192,2020-04-30,Oui,Restauration et bar,5 à 24 employés,Soutien financier,Maintien des opérations,,,Réglementation,Marketing,Santé et sécurité,Formulaire,Rosemont–La Petite-Patrie
2193,2020-05-03,Oui,Commerce de détail,5 à 24 employés,,Maintien des opérations,,,Réglementation,,,Formulaire,Rosemont–La Petite-Patrie
2194,2020-05-03,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Saint-Léonard
2195,2020-05-05,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Westmount
2196,2020-05-05,Oui,Autres,1 à 4 employés,,,Fiscalité (taxes et impôts),,,,,Formulaire,Côte-des-Neiges–Notre-Dame-de-Grâce
2197,2020-05-05,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,,Maintien des opérations,,,Réglementation,,Santé et sécurité,Formulaire,Rosemont–La Petite-Patrie
2198,2020-05-05,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ahuntsic–Cartierville
2199,2020-04-30,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Le Plateau-Mont-Royal
2200,2020-04-30,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2201,2020-04-30,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Côte-des-Neiges–Notre-Dame-de-Grâce
2202,2020-05-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Le Sud-Ouest
2203,2020-05-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Lachine
2204,2020-05-04,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Ahuntsic–Cartierville
2206,2020-05-04,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Saint-Léonard
2207,2020-05-04,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Rivière-des-Prairies–Pointe-aux-Trembles
2208,2020-05-04,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Saint-Léonard
2209,2020-05-04,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Saint-Léonard
2210,2020-05-05,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,Soutien financier,,,,,,,Téléphone,Rivière-des-Prairies–Pointe-aux-Trembles
2211,2020-05-05,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Montréal-Nord
2212,2020-05-05,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,,,,,Réglementation,,,Téléphone,Anjou
2213,2020-05-05,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Montréal-Nord
2214,2020-05-05,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Téléphone,Saint-Léonard
2218,2020-05-06,Oui,Transport et entreposage,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2219,2020-05-06,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,Marketing,,Téléphone,Le Plateau-Mont-Royal
2220,2020-05-06,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Rivière-des-Prairies–Pointe-aux-Trembles
2221,2020-05-06,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Verdun
2222,2020-05-06,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Rosemont–La Petite-Patrie
2223,2020-05-06,Oui,Fabrication,25 à 99 employés,Soutien financier,,,,Réglementation,,,Téléphone,Saint-Laurent
2224,2020-05-06,Oui,Autres,5 à 24 employés,,,Fiscalité (taxes et impôts),,,,,Téléphone,Côte-des-Neiges–Notre-Dame-de-Grâce
2225,2020-05-06,Oui,Restauration et bar,1 à 4 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Téléphone,Villeray–Saint-Michel–Parc-Extension
2226,2020-05-06,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Montréal-Nord
2227,2020-05-07,Oui,Commerce de détail,1 à 4 employés,Soutien financier,Maintien des opérations,,,,Marketing,Santé et sécurité,Formulaire,Rosemont–La Petite-Patrie
2228,2020-05-07,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Formulaire,Le Plateau-Mont-Royal
2229,2020-05-07,Oui,"Arts, spectacles et loisirs",25 à 99 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
2230,2020-05-07,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,Ressources humaines,,,,Formulaire,Le Plateau-Mont-Royal
2231,2020-05-07,Oui,"Arts, spectacles et loisirs",100 à 499 employés,Soutien financier,Maintien des opérations,,,Réglementation,,Santé et sécurité,Formulaire,Le Plateau-Mont-Royal
2232,2020-05-07,Oui,"Arts, spectacles et loisirs",100 à 499 employés,Soutien financier,,,,,,,Formulaire,Le Sud-Ouest
2233,2020-05-07,Oui,Autres,100 à 499 employés,Soutien financier,,,,,,,Formulaire,Saint-Laurent
2234,2020-05-07,Oui,"Arts, spectacles et loisirs",100 à 499 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Ville-Marie
2235,2020-05-07,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,Marketing,,Formulaire,Ville-Marie
2236,2020-05-07,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,Ressources humaines,,,,Formulaire,Le Plateau-Mont-Royal
2237,2020-05-07,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,Marketing,,Formulaire,Ville-Marie
2238,2020-05-07,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Rivière-des-Prairies–Pointe-aux-Trembles
2239,2020-05-07,Oui,"Arts, spectacles et loisirs",100 à 499 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Le Sud-Ouest
2240,2020-05-07,Oui,Commerce de détail,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
2241,2020-05-07,Oui,Commerce de détail,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Saint-Léonard
2242,2020-05-07,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Sud-Ouest
2243,2020-05-07,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Le Plateau-Mont-Royal
2244,2020-05-07,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Rosemont–La Petite-Patrie
2245,2020-05-07,Oui,Restauration et bar,1 à 4 employés,,,,,Réglementation,,Santé et sécurité,Téléphone,Le Plateau-Mont-Royal
2246,2020-05-07,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,,Maintien des opérations,,Ressources humaines,,,Santé et sécurité,Téléphone,Le Plateau-Mont-Royal
2247,2020-05-07,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Inconnu(e)
2249,2020-05-07,Non,Restauration et bar,1 à 4 employés,,,,,Réglementation,,,Téléphone,Hors Montréal
2250,2020-05-07,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,,,,,Réglementation,,,Téléphone,Saint-Laurent
2251,2020-05-09,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
2252,2020-05-09,Oui,Restauration et bar,5 à 24 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Outremont
2253,2020-05-09,Oui,Restauration et bar,5 à 24 employés,,Maintien des opérations,,,,,,Formulaire,Ahuntsic–Cartierville
2254,2020-05-09,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
2255,2020-05-09,Non,Autres,1 à 4 employés,,,,,,,,Formulaire,Hors Montréal
2256,2020-05-09,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Rosemont–La Petite-Patrie
2257,2020-05-09,Oui,Restauration et bar,5 à 24 employés,Soutien financier,Maintien des opérations,Fiscalité (taxes et impôts),Ressources humaines,,Marketing,Santé et sécurité,Formulaire,Villeray–Saint-Michel–Parc-Extension
2258,2020-05-09,Oui,Restauration et bar,5 à 24 employés,Soutien financier,Maintien des opérations,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,Marketing,Santé et sécurité,Formulaire,Rivière-des-Prairies–Pointe-aux-Trembles
2259,2020-05-09,Oui,"Arts, spectacles et loisirs",5 à 24 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Formulaire,Rosemont–La Petite-Patrie
2260,2020-05-10,Oui,Restauration et bar,1 à 4 employés,,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
